Fecha arreglada	Fecha	Avistaje	MO	Individuo	Sexo	Categoria	Grupo	Duracion evento	Item
Aug-2011	20-Aug-2011	AV06364	MO06222	Bachue	F	AFD	SJ1	3	Frutos
Aug-2011	20-Aug-2011	AV06364	MO06222	Bachue	F	AFD	SJ1	3	Frutos
Aug-2011	20-Aug-2011	AV06364	MO06222	Bachue	F	AFD	SJ1	1	Hojas
Aug-2011	20-Aug-2011	AV06364	MO06222	Bachue	F	AFD	SJ1	10	Frutos
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	12	Hojas
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	7	Frutos
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	6	Frutos
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	8	Frutos
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	1	Frutos
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	5	Frutos
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	1	Hojas
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	1	Frutos
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	14	Madera
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	6	Hojas
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	2	Hojas
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	1	Hojas
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	1	Hojas
Aug-2011	22-Aug-2011	AV06365	MO06224	Kune	F	AF	SJ1	2	Hojas
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	7	Hojas
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	5	Frutos
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	6	Flores
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	1	Hojas
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	4	Frutos
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	3	Frutos
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	3	Frutos
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	5	Madera
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	2	Madera
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	2	Madera
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	4	Frutos
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	22	Frutos
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	7	Frutos
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	10	Frutos
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	1	Frutos
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	2	Hojas
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	11	Flores
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	6	Frutos
Aug-2011	23-Aug-2011	AV06367	MO06225	Bachue	F	AFD	SJ1	14	Frutos
Aug-2011	24-Aug-2011	AV06368	MO06226	Kune	F	AF	SJ1	3	Hojas
Aug-2011	24-Aug-2011	AV06368	MO06226	Kune	F	AF	SJ1	10	Frutos
Aug-2011	24-Aug-2011	AV06368	MO06226	Kune	F	AF	SJ1	11	Frutos
Aug-2011	24-Aug-2011	AV06368	MO06226	Kune	F	AF	SJ1	18	Flores
Aug-2011	24-Aug-2011	AV06368	MO06226	Kune	F	AF	SJ1	7	Flores
Aug-2011	24-Aug-2011	AV06368	MO06226	Kune	F	AF	SJ1	22	Hojas
Aug-2011	24-Aug-2011	AV06368	MO06226	Kune	F	AF	SJ1	1	Frutos
Aug-2011	25-Aug-2011	AV06371	MO06227	Pepa	F	AFD	SJ1	28	Frutos
Aug-2011	25-Aug-2011	AV06371	MO06227	Pepa	F	AFD	SJ1	1	Frutos
Aug-2011	25-Aug-2011	AV06371	MO06227	Pepa	F	AFD	SJ1	7	Hojas
Aug-2011	25-Aug-2011	AV06371	MO06227	Pepa	F	AFD	SJ1	5	Hojas
Aug-2011	25-Aug-2011	AV06371	MO06227	Pepa	F	AFD	SJ1	1	Hojas
Aug-2011	25-Aug-2011	AV06371	MO06227	Pepa	F	AFD	SJ1	4	Hojas
Aug-2011	25-Aug-2011	AV06371	MO06227	Pepa	F	AFD	SJ1	16	Frutos
Aug-2011	25-Aug-2011	AV06371	MO06227	Pepa	F	AFD	SJ1	4	Frutos
Aug-2011	25-Aug-2011	AV06371	MO06227	Pepa	F	AFD	SJ1	4	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	6	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	2	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	2	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	2	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	2	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	4	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	2	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	2	Frutos
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	1	Frutos
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	2	Frutos
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	5	Frutos
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	18	Frutos
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	5	Frutos
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	4	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	2	Hojas
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	1	Otros
Sep-2011	2-Sep-2011	AV08633	MO22016	Bachue	F	AFD	SJ1	1	Frutos
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	3	Hojas
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	1	Hojas
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	38	Frutos
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	2	Frutos
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	18	Frutos
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	11	Frutos
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	6	Hojas
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	1	Hojas
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	4	Hojas
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	21	Hojas
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	13	Frutos
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	1	Otros
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	3	Frutos
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	8	Frutos
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	24	Frutos
Sep-2011	5-Sep-2011	AV06373	MO06230	Violeta	F	AF	SJ1	4	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	2	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	2	Frutos
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	6	Frutos
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	3	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	3	Frutos
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	1	Frutos
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	1	Frutos
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	4	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	24	Frutos
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	17	Frutos
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	13	Frutos
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	3	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	2	Frutos
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	8	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	12	Hojas
Sep-2011	7-Sep-2011	AV06376	MO06232	Pepa	F	AFD	SJ1	4	Hojas
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	15	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	3	Hojas
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	11	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	3	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	6	Hojas
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	16	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	3	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	17	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	2	Hojas
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	1	Madera
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	1	Otros
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	4	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	6	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	3	Hojas
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	2	Hojas
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	4	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	9	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	11	Frutos
Sep-2011	8-Sep-2011	AV06378	MO06233	Bachue	F	AFD	SJ1	10	Hojas
Sep-2011	10-Sep-2011	AV06379	MO06235	Dulima	F	AF	SJ1	4	Hojas
Sep-2011	10-Sep-2011	AV06379	MO06235	Dulima	F	AF	SJ1	1	Frutos
Sep-2011	10-Sep-2011	AV06379	MO06235	Dulima	F	AF	SJ1	1	Hojas
Sep-2011	10-Sep-2011	AV06379	MO06235	Dulima	F	AF	SJ1	9	Frutos
Sep-2011	10-Sep-2011	AV06379	MO06235	Dulima	F	AF	SJ1	3	Hojas
Sep-2011	10-Sep-2011	AV06379	MO06235	Dulima	F	AF	SJ1	22	Hojas
Sep-2011	10-Sep-2011	AV06379	MO06235	Dulima	F	AF	SJ1	5	Frutos
Sep-2011	10-Sep-2011	AV06379	MO06235	Dulima	F	AF	SJ1	6	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	6	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	7	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Otros
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	2	Hojas
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	5	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	2	Hojas
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	4	Hojas
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	8	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	13	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Hojas
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	6	Madera
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Madera
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	1	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	3	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	2	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	4	Frutos
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	11	Hojas
Sep-2011	13-Sep-2011	AV06385	MO06238	Bachue	F	AFD	SJ1	5	Hojas
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	4	Frutos
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	2	Hojas
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	2	Hojas
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	1	Hojas
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	21	Frutos
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	1	Hojas
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	18	Hojas
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	3	Frutos
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	24	Frutos
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	3	Frutos
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	16	Flores
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	11	Frutos
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	12	Hojas
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	14	Frutos
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	2	Hojas
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	7	Frutos
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	1	Hojas
Sep-2011	27-Sep-2011	AV06395	MO06244	Violeta	F	AF	SJ1	12	Flores
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	25	Frutos
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	18	Frutos
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	3	Hojas
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	1	Hojas
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	34	Frutos
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	1	Hojas
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	4	Frutos
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	2	Frutos
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	1	Hojas
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	1	Hojas
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	1	Hojas
Sep-2011	28-Sep-2011	AV06397	MO06245	Kune	F	AF	SJ1	2	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	9	Hojas
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	8	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	4	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	49	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	11	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	1	Otros
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	1	Hojas
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	2	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	2	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	1	Hojas
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	2	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	11	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	7	Madera
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	1	Hojas
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	3	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	6	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	19	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	11	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	15	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	12	Flores
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	3	Frutos
Sep-2011	29-Sep-2011	AV06398	MO06246	Dulima	F	AF	SJ1	1	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	2	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	4	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	2	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	10	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	13	Hojas
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	2	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	38	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	7	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	3	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Otros
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	10	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	6	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	10	Hojas
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	4	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	3	Madera
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	3	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	19	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Otros
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	4	Hojas
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	1	Hojas
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	3	Hojas
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	2	Hojas
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	3	Frutos
Sep-2011	30-Sep-2011	AV06400	MO06247	Pepa	F	AFD	SJ1	16	Hojas
Oct-2011	5-Oct-2011	AV06407	MO06252	Kune	F	AF	SJ1	4	Frutos
Oct-2011	5-Oct-2011	AV06407	MO06252	Kune	F	AF	SJ1	1	Hojas
Oct-2011	5-Oct-2011	AV06407	MO06252	Kune	F	AF	SJ1	2	Hojas
Oct-2011	5-Oct-2011	AV06407	MO06252	Kune	F	AF	SJ1	2	Frutos
Oct-2011	5-Oct-2011	AV06407	MO06252	Kune	F	AF	SJ1	9	Frutos
Oct-2011	5-Oct-2011	AV06407	MO06252	Kune	F	AF	SJ1	1	Hojas
Oct-2011	5-Oct-2011	AV06407	MO06252	Kune	F	AF	SJ1	1	Frutos
Oct-2011	5-Oct-2011	AV06407	MO06252	Kune	F	AF	SJ1	1	Hojas
Oct-2011	5-Oct-2011	AV06407	MO06252	Kune	F	AF	SJ1	4	Hojas
Oct-2011	5-Oct-2011	AV06407	MO06252	Kune	F	AF	SJ1	40	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	2	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	2	Hojas
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	12	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	25	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	16	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	1	Hojas
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	3	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	3	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	15	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	5	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	1	Hojas
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	10	Madera
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	1	Hojas
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	5	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	1	Hojas
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	1	Hojas
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	12	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	21	Hojas
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	2	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	2	Hojas
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	2	Frutos
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	8	Hojas
Oct-2011	7-Oct-2011	AV06410	MO06254	Pepa	F	AFD	SJ1	13	Frutos
